 (6.277217511347213E-005,2.295572612482348E-005)
 (-0.191155647770718,4.869003698477598E-002)
 (7.948029355411419E-002,-1.570450078515827E-002)
 (-1.20908088048085,0.372875334365944)
 (0.156673965802821,0.262437575572937)
 (4.097640785437007E-002,-5.823591549108062E-002)
 (-2.934333999513106E-002,1.11683351975613)
 (0.588809796098421,-0.153629596861535)
 (-5.294575996449934E-002,0.165428682340687)
 (0.708240899062726,-0.714474980519766)
 (-0.139154043031895,-0.872175508109492)
 (-0.178990217680145,0.687560862197861)
 (1.26038210270029,-2.09720693049574)
 (-2.164283051314859E-002,-0.114545883734448)
 (3.317383283570590E-005,4.564565333144631E-005)
 (3.640727606926782E-004,1.572218474127466E-004)
 (-0.162942988333532,-0.230265727192529)
 (0.397511303560972,3.443817755201942E-002)
 (1.71721251304975,-0.946548150489026)
 (0.803333098075157,0.163923641663656)
 (-0.320958145755968,-5.056898828408112E-002)
 (2.93987280009088,1.66798318882330)
 (2.343753745413955E-003,5.049577401120692E-002)
 (1.847300022624523E-005,-7.703385158936251E-006)
 (-5.971987899063598E-005,-4.113012089068542E-005)
 (3.52504436432239,-2.461507148144055E-017)
 (6.34075804828079,-5.925601693173676E-018)
 (18.0529298766814,4.831339362433806E-017)
 (-6.513660375460698E-002,-7.445586896332843E-002)
 (-6.566077928950667E-006,-7.574903195566643E-007)
 (-1.840839034935117E-005,-1.937712204005269E-005)
 (0.112199111281932,2.733175405790735E-002)
 (-9.707384587602164E-005,-1.844440953536653E-005)
 (2.541745307905223E-004,1.803205769165344E-005)
 (-1.43510382393691,2.19656614574356)
 (0.772733526346316,-1.15713553807992)
 (-1.65288694820311,3.46369971269613)
 (-0.191562831940448,-0.590582620751821)
 (0.174323120702822,0.360027965741585)
 (6.069455052252416E-002,-0.916645456798705)
 (-2.942841447106526E-002,6.325427736418246E-002)
 (-9.930038026259844E-002,-8.568464449562455E-002)
 (-0.325791083531400,2.129776017759634E-002)
 (-0.664526779991301,-0.170523673923264)
 (0.408825101471876,8.848023346064478E-002)
 (-0.357595085423443,1.54030927287556)
 (0.123691249167413,0.212304046311347)
 (-1.236600324387113E-005,-1.101487214731362E-005)
 (4.884316521605868E-005,-4.284498569516543E-005)
 (-0.171575828585165,0.173229608412907)
 (-0.191080756176630,0.416172549745800)
 (-1.64586325522554,0.661080295160526)
 (-1.039694941322653E-002,7.621092334993035E-002)
 (5.825536637149691E-006,-7.218670624554410E-006)
 (3.008577329588865E-005,-2.895090468759350E-005)
 (8.339713889786968E-002,8.377984365116457E-002)
 (-0.417645691767834,0.108738417488590)
 (0.417642449485357,0.307415581088239)
 (8.318149561148597E-003,0.122161803081742)
 (-0.113937539100692,-0.119236860347937)
 (0.759822657836817,-0.215145833696192)
 (0.329954136503638,7.130781484543536E-002)
 (-0.467364496824793,-0.341303585274888)
 (-0.864235398038744,-0.778860344323411)
 (0.105713626600649,0.469146424871379)
 (0.890241252972122,1.68999671966489)
 (-0.967149418884663,1.24004020153618)
 (-0.154697249564455,0.187334683487130)
 (-2.200120610868843E-006,1.970332657328901E-006)
 (3.274228709438729E-005,-3.587031731043620E-005)
 (9.002201878905121E-002,-8.497098039240153E-002)
 (-1.176679532088736E-006,3.227405668865017E-006)
 (-2.157323256360102E-005,-3.625385544213274E-005)
 (-0.340153276712211,-0.171352970289805)
 (-5.225992841646603E-007,-5.430823072543431E-006)
 (-1.592341762834249E-005,3.117248224827400E-005)
 (-1.804286409328491E-002,4.090800748322836E-003)
 (-8.609439242614430E-006,-2.265641222876481E-005)
 (5.884668209392335E-007,8.722729616830402E-005)
 (0.166407339897527,0.163442032348788)
 (-0.192988023702534,-1.864632853693433E-002)
 (2.42383383927177,0.816429253809323)
 (-0.169007966163104,0.331065079543553)
 (8.739182352811960E-006,-1.409568880092626E-005)
 (-3.968825298934162E-004,2.532937077483164E-004)
 (5.586267657482702E-002,9.290928401174307E-002)
 (1.402884818120199E-006,8.619367711444989E-006)
 (-3.643414243122523E-005,-6.615348359593299E-006)
 (-0.937452656666822,0.693682423306594)
 (0.549770631492323,-0.475176790000156)
 (-3.94095298821869,-0.170289748312720)
 (-6.513660375460704E-002,7.445586896332843E-002)
 (-6.566077928981250E-006,7.574903195444161E-007)
 (-1.840839034962426E-005,1.937712203996537E-005)
 (3.47244110352091,4.030923866394857E-017)
 (6.21338412001370,2.590936284557669E-017)
 (17.2620608147638,-3.519072914542008E-017)
 (2.58542209416625,-0.939273591432985)
 (-1.60754459754897,0.607709331631565)
 (3.78762285889102,-1.88490396704611)
 (3.417100385064383E-002,0.121547400509625)
 (-2.852987309804561E-006,9.567698382820053E-005)
 (-2.280465731335080E-005,-2.484131834506088E-004)
 (0.159958355137670,-3.939795993213221E-002)
 (-1.054707289120548E-005,-8.481917299631075E-006)
 (1.946909911944094E-005,3.062111284127086E-005)
 (2.119063254306965E-002,0.148503571504639)
 (3.648779680104625E-006,1.584231045116560E-006)
 (6.473598916968611E-006,-6.785134431609324E-006)
 (-0.135481738666745,-1.690983800241291E-002)
 (-1.274951680357150E-005,5.974908659094677E-006)
 (-2.034764469268529E-005,-4.785100503405032E-005)
 (0.706534375767059,-0.206537773431665)
 (-0.456980210017331,-6.660155035972543E-002)
 (0.421779579252373,-1.69067581099421)
 (-0.289290300988244,-0.102561311793350)
 (-2.346853372961325E-006,-1.704668689097258E-005)
 (4.054177760840604E-005,-5.364244846839031E-005)
 (-1.003575078880738E-002,-0.120039674957440)
 (-3.605463563570634E-002,-0.272351135761573)
 (0.245667078605625,-1.24982054356277)
 (0.419115684251996,-0.362924004141470)
 (1.024658884178330E-005,-1.037068185632605E-005)
 (-2.118068494327580E-005,1.221575284172259E-006)
 (-0.117176301710978,0.119262655168664)
 (5.714292249469028E-006,-1.283430096635274E-007)
 (-2.101013314751802E-005,1.681463158855219E-005)
 (-0.309622287107482,-0.115656582492303)
 (2.343787754084600E-005,1.209521168710289E-007)
 (4.918198464901981E-005,1.703018682615439E-006)
 (-0.976606265241020,-0.388960121851356)
 (-5.836176116290246E-005,-4.863579267612979E-005)
 (-2.373406697568879E-005,-1.397830810537172E-004)
 (-3.802572862316185E-002,-7.221589091118642E-002)
 (4.597476842208169E-006,1.839724564094295E-006)
 (-1.561021005952050E-005,-1.477838715741717E-005)
 (-4.833395654707467E-002,-0.246014578087119)
 (-3.863894761052745E-006,1.340374798860549E-005)
 (-2.414698760709708E-005,3.232577623892716E-005)
 (-9.700638731764508E-002,0.191750627636437)
 (1.568468330530367E-005,-2.176990598864296E-006)
 (-4.801029274509113E-005,4.732186426169017E-005)
 (0.138299136165391,7.219401130790917E-002)
 (-2.021682332441646E-006,1.144173748093396E-005)
 (-3.246574034510393E-005,4.299097302021010E-006)
 (1.02809690304620,-0.711703475163588)
 (-0.600945764745258,0.354826597513688)
 (0.887334837945296,-2.97908688957329)
 (-1.426682077178751E-002,5.678526793602345E-002)
 (2.789646678958280E-005,-9.678382582880066E-005)
 (2.005074293513113E-004,3.981970873642029E-004)
 (0.241073363264485,-0.183389550906171)
 (1.910390226918805E-006,6.902119299796630E-006)
 (-2.241251068317224E-005,-7.554644153091935E-005)
 (-6.341466728173784E-002,-0.166495796168460)
 (1.859966654412938E-002,3.631313467705047E-002)
 (7.732886300863412E-002,1.38166077667726)
 (0.112199111281932,-2.733175405790738E-002)
 (-9.707384587604329E-005,1.844440953536646E-005)
 (2.541745307904205E-004,-1.803205769162199E-005)
 (2.58542209416625,0.939273591432985)
 (-1.60754459754897,-0.607709331631565)
 (3.78762285889102,1.88490396704611)
 (3.68174738339838,3.855344258082308E-017)
 (5.85777191838042,-1.417071675992395E-017)
 (17.9007331102715,-2.161870987734899E-017)
 (-2.554018116566585E-002,5.666896560473755E-003)
 (-4.695008739702919E-006,3.294546450895474E-006)
 (9.451925576772508E-006,-2.572468216744034E-006)
 (0.200418810937374,-1.311935037931873E-002)
 (-1.627207844181693E-006,-6.512363364960292E-006)
 (1.371712023744578E-005,-1.657756514079276E-005)
 (6.057074981952093E-002,-6.250910308512293E-002)
 (9.789287827148709E-006,2.447181218515213E-006)
 (-2.853711251410397E-005,-1.115875721186827E-005)
 (0.333705812117728,-4.662999344205745E-002)
 (-7.091803489750420E-006,-4.870516300557613E-006)
 (-3.441336843933712E-005,-2.415786034556873E-005)
 (2.696791585616383E-002,0.185992510564492)
 (2.974654337629455E-003,0.121173455774314)
 (0.601492772948982,0.931553925488946)
 (-0.188628417534085,-8.961556247872621E-003)
 (3.152034370498288E-006,4.827425327479776E-006)
 (-4.906089472909760E-006,-4.810440078110334E-005)
 (0.685092517795843,0.115191885894185)
 (-0.580990540873747,9.002650970668816E-002)
 (0.624878282455413,1.51988989574702)
 (-9.731957601756797E-002,0.246411988242123)
 (-2.219726575592850E-006,8.110166417704888E-006)
 (-3.429794991163195E-007,-7.787330157256128E-006)
 (-0.116917421083025,0.608777611528059)
 (9.860362901759591E-007,-1.846376441215391E-005)
 (-4.902823689536441E-006,-1.654298151212309E-005)
 (-0.670867709595687,0.721805647619404)
 (7.979650290770315E-006,-1.652215688047792E-005)
 (-3.536933640476161E-005,-7.318758069550742E-006)
 (-0.274315909283232,-0.471448960934611)
 (-1.569879390988638E-005,-1.781175926033318E-005)
 (-3.640830462290573E-005,6.856590494777864E-006)
 (-0.155247737051860,0.256678181711540)
 (2.375124779485352E-003,-0.182943920356459)
 (-0.317188016992240,0.801521423626103)
 (0.109947052691742,-1.922195589067787E-002)
 (0.526142256886461,-6.037752049416073E-002)
 (1.48859102441375,0.408878341895661)
 (0.655459159589372,1.02526553644443)
 (-0.290519560327151,-0.481681911075678)
 (2.15217602361066,1.14632083715351)
 (-0.499971015455355,-4.916815253177682E-002)
 (0.404146984738748,-8.951332455628440E-002)
 (0.555993399031461,0.885514689246745)
 (4.605094329846947E-002,-1.518570773511864E-002)
 (5.276808371460486E-005,5.231320923497559E-006)
 (-1.927092189018701E-004,1.481163450829881E-004)
 (-0.543841171222717,0.448623307970115)
 (0.374522153270860,-0.229003416990337)
 (-0.571396882095805,1.90897965331689)
 (-0.101866560889162,0.170170057249534)
 (0.225099049269939,-0.103532219066923)
 (-1.53650007068500,0.974502174430162)
 (-2.712492759700710E-002,-4.328909458038264E-002)
 (4.807473239346266E-006,-1.748129203361184E-006)
 (-7.179200764417078E-005,3.308474726851960E-005)
 (-1.43510382393691,-2.19656614574356)
 (0.772733526346315,1.15713553807992)
 (-1.65288694820311,-3.46369971269613)
 (3.417100385064390E-002,-0.121547400509625)
 (-2.852987309835025E-006,-9.567698382822522E-005)
 (-2.280465731334973E-005,2.484131834504983E-004)
 (-2.554018116566586E-002,-5.666896560473843E-003)
 (-4.695008739691605E-006,-3.294546450908130E-006)
 (9.451925576628457E-006,2.572468216741085E-006)
 (3.41748934816736,-1.261437066396096E-017)
 (5.98538373311816,-2.289213763279067E-017)
 (17.8192460399222,9.848629155083338E-017)
 (-0.171310650623858,-6.744167492215487E-002)
 (-0.212826370598417,0.148083232065839)
 (-0.794647154241294,-0.296655855161217)
 (7.099063770656253E-002,0.546667126575529)
 (-1.924070439841017E-002,-0.381612107984220)
 (7.026463810497434E-002,1.09087574419110)
 (7.678291362647734E-002,5.646388634422253E-002)
 (-7.701790527391592E-002,0.316800499256983)
 (-0.225431436570180,1.39953571370097)
 (2.026526556844021E-002,2.954894543648912E-002)
 (-4.175950020900725E-006,2.534170363226653E-006)
 (-2.229586618947999E-005,2.250002776566025E-005)
 (-0.292233510619672,0.577599695768092)
 (0.122697922030707,-0.125335176740382)
 (-1.44606027902017,0.885838848767000)
 (-0.160520946723384,-8.680070355868764E-002)
 (-7.907680718984951E-006,-1.465441004308851E-005)
 (-2.987774291074127E-005,2.985686374958990E-005)
 (2.176508649858505E-002,0.174325498233009)
 (0.332853080368016,-2.465711377100083E-002)
 (-0.197168174305252,0.109643100195989)
 (-7.650874773186539E-002,0.127314263049694)
 (-0.682791561065703,0.268166958388400)
 (-0.513873450910945,0.561022679551870)
 (7.519144888533330E-002,0.249867110752461)
 (-0.654931836860097,-0.129075121351694)
 (0.227143119329876,1.08230555116309)
 (0.292053362532584,-0.177221734650963)
 (-0.488081425270915,0.464298797504517)
 (-1.26600865586051,-0.652252388659164)
 (1.61169451311274,0.687807924726574)
 (-0.929556592664291,-0.426341449494097)
 (8.82602757850671,-4.87879318757548)
 (0.437952267998064,-0.171638037048196)
 (0.442318518815880,-0.255309218107575)
 (4.39928655072009,-6.57101792803645)
 (-3.09669664335698,8.065186692677057E-002)
 (-1.45351203552460,-0.661569368511083)
 (-7.97947088628981,1.36673962455174)
 (-1.00507995418823,0.317925799486954)
 (-2.03330409388601,3.96009903410185)
 (-5.85389161923319,7.82994789612898)
 (-2.487939130305883E-002,-0.199943005749452)
 (1.210045665487268E-004,-1.316703732563521E-004)
 (-4.796110774214972E-004,1.087790080351208E-004)
 (-1.42353608270063,2.02652787632801)
 (-6.711455451133091E-002,-1.10606198138369)
 (-1.65115784024707,2.63387083205020)
 (0.419712766592742,0.769070972691164)
 (1.29680041257836,0.986912285331042)
 (2.85799314951491,2.31457510630398)
 (0.147341333487219,0.194190582964967)
 (1.838858100328316E-005,2.302932164538728E-005)
 (5.284881528758293E-005,5.548423826882311E-005)
 (-0.191562831940448,0.590582620751821)
 (0.174323120702823,-0.360027965741585)
 (6.069455052252418E-002,0.916645456798705)
 (0.159958355137670,3.939795993213228E-002)
 (-1.054707289120323E-005,8.481917299652265E-006)
 (1.946909911938892E-005,-3.062111284106818E-005)
 (0.200418810937374,1.311935037931873E-002)
 (-1.627207844209833E-006,6.512363364986849E-006)
 (1.371712023730637E-005,1.657756514108104E-005)
 (-0.171310650623858,6.744167492215479E-002)
 (-0.212826370598417,-0.148083232065839)
 (-0.794647154241294,0.296655855161217)
 (5.89545303023219,3.595673722956108E-017)
 (10.3241037006350,2.559259953482941E-017)
 (30.4644987031982,-2.740080304856068E-017)
 (1.35701929238428,1.03379830030960)
 (-0.900147407106519,-0.546374281932257)
 (1.60620887038674,-0.973507372940712)
 (0.183329490069492,-9.508463489536240E-002)
 (-0.130695872479219,-0.306195654203678)
 (-0.880271801950980,1.49209486484317)
 (0.290272992449315,-0.670941406082375)
 (-2.807006118341238E-006,-2.431488463312116E-006)
 (-4.581457141477342E-006,9.444254328349058E-007)
 (0.213944393850945,-1.54742507021197)
 (-0.115495043066025,0.784042329676442)
 (-0.987986279115672,-0.170340371966743)
 (-1.657592436530675E-002,2.168448706097723E-003)
 (6.093013598176332E-007,-2.425207405080952E-007)
 (-4.140303202238004E-006,3.521086587099479E-006)
 (0.947787209751548,2.07867400828197)
 (-0.513095066710871,-1.26634960040607)
 (-3.73901882238537,2.20848899818082)
 (1.29938877834452,-0.450416400813994)
 (2.35333993556209,-1.23775245206730)
 (4.22038821966283,-3.98957953565967)
 (-1.00873530177883,-0.686055953064562)
 (-1.67304025683629,-0.770214388354740)
 (-6.09270797459409,-3.55220894929514)
 (-1.20383728860586,1.02840790072276)
 (1.01893284770435,-0.545378102342685)
 (-9.16167157461226,-0.790862068894647)
 (-0.233822819205615,-0.133372117906359)
 (-0.856189904882854,0.627217521816324)
 (-5.52026028187275,-5.49998886718663)
 (-1.56201299134980,1.92107632254511)
 (0.773068755315716,-1.21071656565434)
 (-9.65107258005733,-1.78259191420275)
 (-3.64870713800408,-0.469620989152868)
 (-3.12472746058252,0.678935457459581)
 (-12.3734567239097,-3.17701172952011)
 (-0.584129095706347,0.148794447386013)
 (1.68127551360018,-3.45950067468329)
 (1.69192023545068,-8.85658615631097)
 (-0.216255835106039,0.224359585633486)
 (-3.150020861310501E-005,-7.014893509409313E-006)
 (3.080897647538773E-005,-1.934211052723397E-004)
 (-0.609810898882096,0.432224260989515)
 (-0.155863915397760,7.084664172025447E-002)
 (-0.709298573039790,-1.00034454216010)
 (2.18711523774777,0.602407855387970)
 (-1.94805431319884,-1.046806935659127E-002)
 (-0.210571668154917,2.82538494269095)
 (-0.148585909429404,-0.156088346128838)
 (-3.548715001936650E-005,-5.318025916089461E-006)
 (-9.595170254852280E-006,6.112061009521870E-005)
 (-2.942841447106528E-002,-6.325427736418238E-002)
 (-9.930038026259841E-002,8.568464449562453E-002)
 (-0.325791083531400,-2.129776017759617E-002)
 (2.119063254306969E-002,-0.148503571504639)
 (3.648779680135305E-006,-1.584231045098535E-006)
 (6.473598917107302E-006,6.785134431460623E-006)
 (6.057074981952101E-002,6.250910308512291E-002)
 (9.789287827164814E-006,-2.447181218475328E-006)
 (-2.853711251393668E-005,1.115875721175961E-005)
 (7.099063770656251E-002,-0.546667126575529)
 (-1.924070439841015E-002,0.381612107984220)
 (7.026463810497498E-002,-1.09087574419110)
 (1.35701929238428,-1.03379830030960)
 (-0.900147407106519,0.546374281932257)
 (1.60620887038674,0.973507372940712)
 (6.50544636609949,-2.072114154249593E-017)
 (11.4825903230283,-2.004870198981466E-017)
 (35.4093036165017,-7.978682673261590E-017)
 (1.35190826499298,0.165606642714410)
 (-0.852353623760236,0.275808468532262)
 (0.423324176295683,3.01585861025685)
 (2.601272936109592E-002,-0.374761222645413)
 (-8.813501574385261E-007,2.295711139556748E-006)
 (-8.170562868668216E-006,9.425747508201295E-006)
 (-0.341673505510229,0.159041522943487)
 (-0.326446710331858,0.545449517463878)
 (-0.990531482264156,3.74469766269140)
 (-0.580116325490178,0.617454957184658)
 (1.520242962068709E-006,1.305371760209800E-006)
 (6.637913804332499E-006,6.172420698529495E-006)
 (-2.10991287806971,-0.455264746913463)
 (-3.29858594620719,-0.361417402258349)
 (-8.38171052391930,-5.08011512366297)
 (-0.114474859133774,0.850625675746075)
 (1.457071779448391E-002,-0.431603735628219)
 (2.51251405286833,1.55409106192603)
 (2.22737009593098,-1.61600925180549)
 (-1.11285935340695,0.694566299382498)
 (-4.51943828994945,-10.5540922591196)
 (-0.201267667709213,-8.670892615005948E-003)
 (-2.31739949998774,-0.424986610253018)
 (-2.92625613812299,-0.826075910795734)
 (-0.807159627781126,0.745872693585960)
 (1.03530483464910,-0.554844879704937)
 (0.513580157546729,-2.51611406974360)
 (1.536159754793598E-004,0.160174757764532)
 (2.45690206329505,0.853803145265172)
 (-1.04669560780265,-0.858405523533988)
 (-2.06520566899494,0.726494876795384)
 (1.58762819218037,-1.00877946916214)
 (-2.35586802678407,7.875475672497023E-002)
 (-0.587690749483366,-2.17902506213882)
 (-4.529685595149189E-002,-1.71635018861677)
 (-1.59601011152546,-12.5127590605661)
 (0.430411188189331,-7.863438921061938E-002)
 (-1.429844516969857E-004,-1.922272334471408E-005)
 (9.443446731427860E-004,-1.043434850175017E-003)
 (0.444337861491988,-2.85859863560045)
 (-0.720466294295750,0.590741453684867)
 (-0.535166521754499,-8.42688650503441)
 (1.89242839474234,-0.742320235202351)
 (3.95634853795238,-1.03726569067590)
 (15.3597519263209,-5.02314847467474)
 (0.252187066363591,0.120851000106150)
 (8.008726624220495E-005,-5.621963117514902E-006)
 (2.690760093783088E-004,-5.044873420369264E-005)
 (-0.664526779991301,0.170523673923264)
 (0.408825101471876,-8.848023346064490E-002)
 (-0.357595085423443,-1.54030927287556)
 (-0.135481738666745,1.690983800241291E-002)
 (-1.274951680358281E-005,-5.974908659116154E-006)
 (-2.034764469268457E-005,4.785100503393022E-005)
 (0.333705812117728,4.662999344205746E-002)
 (-7.091803489766527E-006,4.870516300594430E-006)
 (-3.441336843929709E-005,2.415786034543021E-005)
 (7.678291362647741E-002,-5.646388634422256E-002)
 (-7.701790527391594E-002,-0.316800499256983)
 (-0.225431436570180,-1.39953571370097)
 (0.183329490069492,9.508463489536234E-002)
 (-0.130695872479219,0.306195654203678)
 (-0.880271801950980,-1.49209486484318)
 (1.35190826499298,-0.165606642714410)
 (-0.852353623760236,-0.275808468532262)
 (0.423324176295682,-3.01585861025685)
 (7.12924706169642,-7.097898822663328E-017)
 (12.4619689002913,1.787013030419201E-018)
 (45.3979455105865,-6.656535281971225E-017)
 (0.192606232697036,0.432187999617821)
 (6.020435946470460E-006,-2.234134901106991E-006)
 (-1.570265025871321E-005,1.431812609856407E-006)
 (1.83718585934228,2.42214197840333)
 (-1.06282149727815,-1.31568024994539)
 (3.90814095116602,7.21450959008451)
 (-6.762879033978039E-002,4.419703299478665E-002)
 (1.956106384477217E-006,1.386882560498149E-006)
 (5.139818241127485E-006,2.770851888005897E-006)
 (2.50765539545299,-0.518648492567999)
 (-2.04651593307427,0.387592394736903)
 (0.353007556676628,-1.56507501052140)
 (-0.353297337988762,0.203731944822382)
 (0.467442746515904,1.44774614961403)
 (0.886475756591055,1.04249517841695)
 (-0.441178557267949,0.564598079026285)
 (-1.35465913618293,0.764335407469384)
 (-4.82229309882600,1.20214615600855)
 (-0.646532545840763,-1.69271100259894)
 (-0.109309373294701,0.531871257538334)
 (3.05377377411105,-1.47022641027768)
 (-0.653002908519257,0.662384699648295)
 (5.761643633930187E-006,-4.919099749262972E-006)
 (5.608796419868254E-007,-1.412905780879625E-005)
 (2.64456061436025,0.433431424382086)
 (5.344105925420459E-006,4.619857366329014E-006)
 (-1.751311836579978E-005,-1.051351686356282E-005)
 (0.301488129487404,-0.527113953323138)
 (7.373642308199543E-006,-1.391262325943861E-006)
 (2.124631368489868E-005,-1.205698991566718E-005)
 (-0.214284542792953,-0.162410776955080)
 (2.326030929239766E-006,-4.939627906372885E-006)
 (-3.816094660472238E-006,-5.204935763906926E-007)
 (-3.34505197060339,2.30915043316672)
 (1.79402405236433,-2.18599202718369)
 (-8.41295048398749,3.85695079875972)
 (-0.163582049810865,0.309258791044966)
 (3.419670928446717E-005,4.421089335956948E-004)
 (4.470037203508608E-004,-1.437627387273482E-003)
 (6.072131894580851E-002,-7.957607320153547E-002)
 (-6.974379557607403E-005,5.044639069525131E-005)
 (-3.296981847687006E-004,1.837882280327925E-004)
 (2.78574128855220,-0.588317440704924)
 (3.79283488306372,-1.82666917607116)
 (18.6141135759467,-6.40980296928605)
 (0.123691249167413,-0.212304046311347)
 (-1.236600324386154E-005,1.101487214735130E-005)
 (4.884316521600577E-005,4.284498569523978E-005)
 (0.706534375767059,0.206537773431664)
 (-0.456980210017331,6.660155035972541E-002)
 (0.421779579252372,1.69067581099421)
 (2.696791585616382E-002,-0.185992510564492)
 (2.974654337629511E-003,-0.121173455774314)
 (0.601492772948982,-0.931553925488946)
 (2.026526556844028E-002,-2.954894543648909E-002)
 (-4.175950020903746E-006,-2.534170363205368E-006)
 (-2.229586618933951E-005,-2.250002776576248E-005)
 (0.290272992449315,0.670941406082376)
 (-2.807006118289033E-006,2.431488463314417E-006)
 (-4.581457141537394E-006,-9.444254328820893E-007)
 (2.601272936109580E-002,0.374761222645412)
 (-8.813501574837799E-007,-2.295711139570554E-006)
 (-8.170562868649628E-006,-9.425747508112648E-006)
 (0.192606232697035,-0.432187999617821)
 (6.020435946470269E-006,2.234134901047452E-006)
 (-1.570265025895055E-005,-1.431812609935225E-006)
 (7.34076733766504,2.859401827385125E-018)
 (12.0313277920343,2.652702215077128E-017)
 (45.8001972967716,2.805636139591571E-017)
 (-0.127793898091012,0.166889855304445)
 (1.555941374348229E-007,1.405740979197884E-006)
 (1.655544647275852E-006,1.354142720244218E-005)
 (4.45624830091685,0.319399446574363)
 (-2.61474520177277,-6.731801833268944E-002)
 (8.71932177280295,0.204770568674646)
 (0.256142319928494,-0.493538507445839)
 (-6.284348160938051E-006,1.968144660342948E-006)
 (1.867071623763817E-006,-7.872322895659999E-007)
 (0.411837096577839,0.585370202710976)
 (2.685691813646987E-006,9.565370034395285E-007)
 (-1.982734183901772E-006,5.020436704648226E-006)
 (0.271780780417255,-0.122640841116452)
 (-8.063409963853171E-006,5.596237795033747E-006)
 (-5.635184289706898E-006,-6.879407058856140E-006)
 (-8.810121046116080E-002,0.596214784140077)
 (1.925997949611498E-005,4.012458181077322E-005)
 (1.077184507186180E-004,-7.977779406033976E-005)
 (0.132667988603816,-1.971674934651035E-002)
 (1.83360026949088,1.27586256451667)
 (2.32117324947458,1.11134438335479)
 (0.463667716110862,0.148950774642824)
 (-0.696850866739503,-0.537050536778944)
 (4.20151498633605,-3.41362394315260)
 (0.554787477924940,-0.772299962164201)
 (-0.443798078130431,2.33911372468558)
 (-0.581108855116984,6.25163826317393)
 (-2.28405220778251,-1.60041964561285)
 (0.674966065091081,0.870946322528126)
 (-6.53533724767168,-3.48187664110609)
 (-0.169765196382294,0.162303802690374)
 (2.117371606275270E-004,-6.165859821853665E-004)
 (5.522975552390271E-004,-2.546941079720296E-003)
 (-1.30077883263917,-1.93763883344936)
 (-1.77686704795977,-3.65560704031880)
 (-8.86725542053006,-13.6099867694725)
 (0.315388082391243,-2.31333435579045)
 (-0.974094362297273,0.922988937399721)
 (-0.403306545023701,-5.39541637958594)
 (-0.143099878219338,0.297421935137703)
 (-3.781780480582012E-005,6.240390301412817E-006)
 (-4.809996768200429E-005,-1.232032951423031E-004)
 (-0.171575828585164,-0.173229608412907)
 (-0.191080756176630,-0.416172549745800)
 (-1.64586325522554,-0.661080295160526)
 (-0.289290300988244,0.102561311793350)
 (-2.346853372970529E-006,1.704668689098025E-005)
 (4.054177760840318E-005,5.364244846837887E-005)
 (-0.188628417534085,8.961556247872621E-003)
 (3.152034370492919E-006,-4.827425327479872E-006)
 (-4.906089473009847E-006,4.810440078105901E-005)
 (-0.292233510619672,-0.577599695768093)
 (0.122697922030707,0.125335176740382)
 (-1.44606027902017,-0.885838848767000)
 (0.213944393850945,1.54742507021197)
 (-0.115495043066026,-0.784042329676442)
 (-0.987986279115672,0.170340371966743)
 (-0.341673505510229,-0.159041522943487)
 (-0.326446710331858,-0.545449517463878)
 (-0.990531482264156,-3.74469766269140)
 (1.83718585934228,-2.42214197840333)
 (-1.06282149727815,1.31568024994539)
 (3.90814095116602,-7.21450959008451)
 (-0.127793898091012,-0.166889855304446)
 (1.555941374798849E-007,-1.405740979184077E-006)
 (1.655544647454935E-006,-1.354142720279569E-005)
 (6.41635321561043,-4.306511077159440E-017)
 (12.0268576413277,6.970635883805298E-017)
 (42.9262536996696,-8.684712556771331E-017)
 (0.233341549734203,6.649822664247178E-002)
 (-5.477627242381901E-007,5.253841301878129E-006)
 (4.628463878899454E-006,-2.408140167545773E-005)
 (-0.379905565097093,-0.318291644679777)
 (0.730271189881964,-0.120535915968912)
 (0.462432463907262,-1.99830542066264)
 (-1.37660981931757,-2.41065900604934)
 (1.11790494597121,1.55170869072265)
 (1.00778772176000,8.679431811528314E-002)
 (-0.238048321702920,-0.554239342434128)
 (0.271963835975073,0.157882566944072)
 (0.503785455336606,-3.399972649222258E-002)
 (0.909311275940980,-0.285811455242924)
 (1.65237994162729,0.451257392870319)
 (5.48634827271579,-2.44525425281069)
 (0.737557412750722,2.56284553256693)
 (-2.014180521375757E-006,6.028234279331511E-006)
 (5.296324071983184E-009,6.531647861135275E-007)
 (0.306658964280799,0.775498984366195)
 (3.378625399772412E-006,-1.240965441068267E-006)
 (9.193667269311276E-006,4.252967694674912E-007)
 (7.684430030489928E-002,0.425185914731831)
 (-1.560193230610206E-006,9.417275362442501E-009)
 (6.203230266539862E-006,-7.340922442979793E-006)
 (2.773865645011525E-003,0.294836825050397)
 (-2.158721227065597E-006,-5.716860104270408E-007)
 (-2.559114636275886E-006,-1.663758084523912E-005)
 (-2.44250299953329,1.56025561481394)
 (-3.09338141556749,2.91359575819899)
 (-15.4882848565066,12.2784808809668)
 (-1.413446963198928E-002,-0.153156361320187)
 (2.327429326549179E-005,-6.768037488343438E-004)
 (3.381193227217034E-004,-3.184573315662048E-003)
 (-0.217612725760056,0.251306278991816)
 (4.778371926818163E-005,-4.585598748632102E-005)
 (-1.210773545569385E-004,2.685948366590307E-005)
 (3.72456094627836,-1.35480169748135)
 (-2.13354519590768,1.74152898207628)
