  0.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000
  0.000000000000000E+000  0.000000000000000E+000  5.258371988240430E-002
  0.000000000000000E+000  0.000000000000000E+000  0.105167439764809     
  0.000000000000000E+000  0.000000000000000E+000  0.157751159647213     
  0.000000000000000E+000  0.000000000000000E+000  0.210334879529617     
  0.000000000000000E+000  0.000000000000000E+000  0.262918599412021     
  0.000000000000000E+000  0.000000000000000E+000  0.315502319294426     
  0.000000000000000E+000  0.000000000000000E+000  0.368086039176830     
  0.000000000000000E+000  5.537065703617170E-002  0.000000000000000E+000
  0.000000000000000E+000  5.537065703617170E-002  5.258371988240430E-002
  0.000000000000000E+000  5.537065703617170E-002  0.105167439764809     
  0.000000000000000E+000  5.537065703617170E-002  0.157751159647213     
  0.000000000000000E+000  5.537065703617170E-002  0.210334879529617     
  0.000000000000000E+000  5.537065703617170E-002  0.262918599412021     
  0.000000000000000E+000  5.537065703617170E-002  0.315502319294426     
  0.000000000000000E+000  5.537065703617170E-002  0.368086039176830     
  0.000000000000000E+000  0.110741314072343       0.000000000000000E+000
  0.000000000000000E+000  0.110741314072343       5.258371988240430E-002
  0.000000000000000E+000  0.110741314072343       0.105167439764809     
  0.000000000000000E+000  0.110741314072343       0.157751159647213     
  0.000000000000000E+000  0.110741314072343       0.210334879529617     
  0.000000000000000E+000  0.110741314072343       0.262918599412021     
  0.000000000000000E+000  0.110741314072343       0.315502319294426     
  0.000000000000000E+000  0.110741314072343       0.368086039176830     
  0.000000000000000E+000  0.166111971108515       0.000000000000000E+000
  0.000000000000000E+000  0.166111971108515       5.258371988240430E-002
  0.000000000000000E+000  0.166111971108515       0.105167439764809     
  0.000000000000000E+000  0.166111971108515       0.157751159647213     
  0.000000000000000E+000  0.166111971108515       0.210334879529617     
  0.000000000000000E+000  0.166111971108515       0.262918599412021     
  0.000000000000000E+000  0.166111971108515       0.315502319294426     
  0.000000000000000E+000  0.166111971108515       0.368086039176830     
  0.000000000000000E+000  0.221482628144687       0.000000000000000E+000
  0.000000000000000E+000  0.221482628144687       5.258371988240430E-002
  0.000000000000000E+000  0.221482628144687       0.105167439764809     
  0.000000000000000E+000  0.221482628144687       0.157751159647213     
  0.000000000000000E+000  0.221482628144687       0.210334879529617     
  0.000000000000000E+000  0.221482628144687       0.262918599412021     
  0.000000000000000E+000  0.221482628144687       0.315502319294426     
  0.000000000000000E+000  0.221482628144687       0.368086039176830     
  0.000000000000000E+000  0.276853285180859       0.000000000000000E+000
  0.000000000000000E+000  0.276853285180859       5.258371988240430E-002
  0.000000000000000E+000  0.276853285180859       0.105167439764809     
  0.000000000000000E+000  0.276853285180859       0.157751159647213     
  0.000000000000000E+000  0.276853285180859       0.210334879529617     
  0.000000000000000E+000  0.276853285180859       0.262918599412021     
  0.000000000000000E+000  0.276853285180859       0.315502319294426     
  0.000000000000000E+000  0.276853285180859       0.368086039176830     
